1 26
2 17
3 23
4 19
5 20
7 27
8 17
9 17
10 16
11 17
12 16
13 17
14 20
15 15
16 18
17 20
18 16
19 15
20 16
21 12
22 15
23 16
24 16
25 16
26 12
27 14
28 10
29 24
31 10
32 11
33 11
34 11
35 22
36 18
37 14
38 14
39 17
40 11
41 14
42 12
43 26
44 12
45 14
46 12
47 14
48 18
49 18
